41.2,0.9877,4.904E-09,1.19029126213592E-10
41.4,1.004,4.882E-09,1.1792270531401E-10
41.6,0.9881,5.049E-09,1.21370192307692E-10
41.8,0.9955,5.352E-09,1.28038277511962E-10
42,1,5.059E-09,1.20452380952381E-10
42.2,0.9966,5.664E-09,1.34218009478673E-10
42.4,0.9947,5.39E-09,1.27122641509434E-10
42.6,0.9945,5.839E-09,1.37065727699531E-10
42.8,0.9923,5.526E-09,1.2911214953271E-10
43,0.9885,6.182E-09,1.43767441860465E-10
43.2,0.9938,5.891E-09,1.36365740740741E-10
43.4,1.003,6.24E-09,1.43778801843318E-10
43.6,0.9854,6.426E-09,1.47385321100917E-10
43.8,1.003,6.527E-09,1.49018264840183E-10
44,0.9856,6.369E-09,1.4475E-10
44.2,0.9997,6.702E-09,1.51628959276018E-10
44.4,0.9982,7.114E-09,1.60225225225225E-10
44.6,0.9921,7.157E-09,1.60470852017937E-10
44.8,0.9921,7.234E-09,1.61473214285714E-10
45,0.9941,7.389E-09,1.642E-10
45.2,0.9963,7.547E-09,1.66969026548673E-10
45.4,0.9964,7.613E-09,1.67687224669604E-10
45.6,0.9902,7.63E-09,1.67324561403509E-10
45.8,0.9891,8.182E-09,1.78646288209607E-10
46,1.001,8.5E-09,1.84782608695652E-10
46.2,0.9858,8.328E-09,1.8025974025974E-10
46.4,1,8.439E-09,1.81875E-10
46.6,0.9858,8.845E-09,1.8980686695279E-10
46.8,0.9938,8.999E-09,1.92286324786325E-10
47,0.9963,8.773E-09,1.86659574468085E-10
47.2,0.9938,9.816E-09,2.07966101694915E-10
47.4,0.992,9.301E-09,1.96223628691983E-10
47.6,0.9919,9.983E-09,2.09726890756303E-10
47.8,0.99,9.463E-09,1.97970711297071E-10
48,0.9874,1.066E-08,2.22083333333333E-10
48.2,0.9898,1.053E-08,2.18464730290456E-10
48.4,0.9998,1.017E-08,2.10123966942149E-10
48.6,0.9847,1.12E-08,2.30452674897119E-10
48.8,0.9976,1.08E-08,2.21311475409836E-10
49,0.9836,1.145E-08,2.33673469387755E-10
49.2,0.9972,1.02E-08,2.07317073170732E-10
49.4,0.9965,1.194E-08,2.417004048583E-10
49.6,0.9903,1.315E-08,2.65120967741935E-10
49.8,0.9899,1.318E-08,2.64658634538153E-10
50,0.9913,1.31E-08,2.62E-10
50.2,0.9933,1.336E-08,2.66135458167331E-10
50.4,0.9938,1.329E-08,2.63690476190476E-10
50.6,0.989,1.191E-08,2.35375494071146E-10
50.8,0.988,1.107E-08,2.17913385826772E-10
51,0.998,1.327E-08,2.60196078431373E-10
51.2,0.982,1.176E-08,2.296875E-10
51.4,0.996,1.234E-08,2.40077821011673E-10
51.6,0.9847,1.091E-08,2.11434108527132E-10
51.8,0.9898,1.215E-08,2.34555984555985E-10
52,0.9929,1.134E-08,2.18076923076923E-10
52.2,0.9912,1.11E-08,2.1264367816092E-10
52.4,0.9883,1.122E-08,2.1412213740458E-10
52.6,0.9896,1.085E-08,2.06273764258555E-10
52.8,0.9869,1.112E-08,2.10606060606061E-10
53,0.9843,1.119E-08,2.11132075471698E-10
53.2,0.9874,1.077E-08,2.02443609022556E-10
53.4,0.9951,1.135E-08,2.12546816479401E-10
53.6,0.9812,1.121E-08,2.09141791044776E-10
53.8,0.9949,1.101E-08,2.04646840148699E-10
54,0.9807,1.124E-08,2.08148148148148E-10
54.2,0.9921,1.151E-08,2.12361623616236E-10
54.4,0.9907,1.184E-08,2.17647058823529E-10
54.6,0.9855,1.209E-08,2.21428571428571E-10
54.8,0.9855,1.246E-08,2.27372262773723E-10
55,0.9867,1.281E-08,2.32909090909091E-10
55.2,0.9885,1.324E-08,2.39855072463768E-10
55.4,0.9886,1.366E-08,2.46570397111913E-10
55.6,0.9833,1.4E-08,2.51798561151079E-10
55.8,0.9818,1.479E-08,2.6505376344086E-10
56,0.9922,1.54E-08,2.75E-10
56.2,0.9796,1.597E-08,2.84163701067616E-10
56.4,0.9916,1.597E-08,2.83156028368794E-10
56.6,0.9786,1.687E-08,2.98056537102474E-10
56.8,0.9853,1.765E-08,3.10739436619718E-10
57,0.9879,1.733E-08,3.04035087719298E-10
57.2,0.9845,1.883E-08,3.29195804195804E-10
57.4,0.9837,1.891E-08,3.29442508710801E-10
57.6,0.9828,1.994E-08,3.46180555555556E-10
57.8,0.9818,1.992E-08,3.44636678200692E-10
58,0.9782,2.159E-08,3.72241379310345E-10
58.2,0.9814,2.117E-08,3.63745704467354E-10
58.4,0.9883,2.203E-08,3.7722602739726E-10
58.6,0.9752,2.338E-08,3.98976109215017E-10
58.8,0.9872,2.313E-08,3.93367346938776E-10
59,0.9747,2.373E-08,4.02203389830509E-10
59.2,0.9841,2.432E-08,4.10810810810811E-10
59.4,0.9833,2.525E-08,4.25084175084175E-10
59.6,0.9781,2.57E-08,4.31208053691275E-10
59.8,0.9777,2.612E-08,4.36789297658863E-10
60,0.9791,2.647E-08,4.41166666666667E-10
60.2,0.9795,2.677E-08,4.4468438538206E-10
60.4,0.9792,2.716E-08,4.49668874172185E-10
60.6,0.9747,2.753E-08,4.54290429042904E-10
60.8,0.9731,2.811E-08,4.6233552631579E-10
61,0.9816,2.859E-08,4.68688524590164E-10
61.2,0.9697,2.892E-08,4.72549019607843E-10
61.4,0.9807,2.838E-08,4.62214983713355E-10
61.6,0.9688,2.929E-08,4.75487012987013E-10
61.8,0.9732,2.984E-08,4.82847896440129E-10
62,0.9752,2.891E-08,4.66290322580645E-10
62.2,0.9726,2.994E-08,4.81350482315113E-10
62.4,0.9709,2.933E-08,4.70032051282051E-10
62.6,0.9697,2.991E-08,4.7779552715655E-10
