1.500E+1,2.016E+0,6.576E-9
1.500E+1,2.020E+0,6.877E-9
1.500E+1,2.005E+0,6.368E-9
1.500E+1,2.004E+0,6.342E-9
1.500E+1,2.004E+0,6.275E-9
1.500E+1,2.004E+0,6.284E-9
1.500E+1,2.004E+0,6.273E-9
1.500E+1,2.003E+0,6.259E-9
1.500E+1,2.004E+0,6.303E-9
1.501E+1,2.003E+0,6.272E-9
1.500E+1,2.005E+0,6.253E-9
1.501E+1,2.004E+0,6.211E-9
1.501E+1,2.003E+0,6.215E-9
1.501E+1,2.003E+0,6.176E-9
1.501E+1,2.004E+0,6.152E-9
1.512E+1,2.027E+0,6.721E-9
1.532E+1,2.060E+0,8.576E-9
1.551E+1,2.095E+0,8.497E-9
1.572E+1,2.082E+0,8.641E-9
1.592E+1,2.018E+0,8.634E-9
1.613E+1,2.100E+0,1.023E-8
1.632E+1,2.024E+0,9.769E-9
1.652E+1,2.082E+0,9.096E-9
1.672E+1,2.020E+0,1.003E-8
1.692E+1,2.040E+0,1.041E-8
1.712E+1,2.046E+0,9.584E-9
1.732E+1,2.045E+0,1.208E-8
1.752E+1,2.028E+0,1.008E-8
1.772E+1,2.030E+0,1.287E-8
1.792E+1,2.026E+0,1.081E-8
1.812E+1,2.081E+0,1.319E-8
1.832E+1,2.079E+0,1.296E-8
1.852E+1,1.997E+0,1.179E-8
1.872E+1,2.098E+0,1.413E-8
1.892E+1,2.006E+0,1.378E-8
1.912E+1,2.082E+0,1.363E-8
1.932E+1,2.055E+0,1.308E-8
1.952E+1,2.022E+0,1.283E-8
1.972E+1,2.035E+0,1.317E-8
1.992E+1,2.044E+0,1.305E-8
2.012E+1,2.048E+0,1.336E-8
2.032E+1,2.060E+0,1.286E-8
2.052E+1,2.066E+0,1.172E-8
2.072E+1,2.025E+0,1.175E-8
2.092E+1,2.025E+0,1.091E-8
2.112E+1,2.070E+0,1.066E-8
2.132E+1,2.003E+0,1.094E-8
2.152E+1,2.062E+0,1.099E-8
2.172E+1,2.042E+0,9.805E-9
2.192E+1,2.014E+0,1.013E-8
2.212E+1,2.035E+0,9.507E-9
2.232E+1,2.035E+0,8.620E-9
2.252E+1,2.034E+0,9.636E-9
2.272E+1,2.029E+0,8.414E-9
2.292E+1,2.050E+0,9.172E-9
2.312E+1,2.061E+0,8.543E-9
2.332E+1,2.013E+0,8.412E-9
2.352E+1,2.027E+0,8.970E-9
2.372E+1,2.053E+0,8.575E-9
2.392E+1,2.019E+0,8.329E-9
2.412E+1,2.025E+0,8.371E-9
2.432E+1,2.059E+0,8.722E-9
2.452E+1,2.035E+0,9.080E-9
2.472E+1,2.025E+0,9.357E-9
2.492E+1,2.030E+0,9.451E-9
2.512E+1,2.036E+0,9.588E-9
2.532E+1,2.040E+0,9.764E-9
2.552E+1,2.025E+0,9.955E-9
2.572E+1,2.006E+0,1.053E-8
2.592E+1,2.048E+0,1.089E-8
2.612E+1,2.022E+0,1.146E-8
2.632E+1,2.032E+0,1.127E-8
2.652E+1,2.010E+0,1.170E-8
2.672E+1,2.046E+0,1.269E-8
2.692E+1,2.021E+0,1.294E-8
2.712E+1,2.012E+0,1.348E-8
2.732E+1,2.021E+0,1.394E-8
2.752E+1,2.025E+0,1.442E-8
2.772E+1,2.034E+0,1.485E-8
2.792E+1,2.039E+0,1.527E-8
2.812E+1,2.020E+0,1.572E-8
2.832E+1,1.998E+0,1.700E-8
2.852E+1,2.047E+0,1.703E-8
2.872E+1,2.000E+0,1.744E-8
2.892E+1,2.046E+0,1.923E-8
2.912E+1,1.996E+0,2.014E-8
2.932E+1,2.027E+0,2.129E-8
2.952E+1,2.036E+0,2.230E-8
2.972E+1,2.025E+0,2.380E-8
2.992E+1,2.020E+0,2.592E-8
3.012E+1,2.019E+0,2.776E-8
3.032E+1,2.013E+0,3.039E-8
3.052E+1,2.002E+0,3.243E-8
3.072E+1,2.020E+0,3.409E-8
3.092E+1,2.036E+0,3.717E-8
3.112E+1,1.992E+0,4.091E-8
3.132E+1,2.040E+0,4.496E-8
3.152E+1,1.996E+0,4.735E-8
3.172E+1,2.018E+0,4.926E-8
3.192E+1,2.028E+0,5.954E-8
3.212E+1,2.015E+0,6.226E-8
3.232E+1,2.012E+0,7.189E-8
3.252E+1,2.015E+0,7.013E-8
3.272E+1,2.017E+0,7.834E-8
3.292E+1,2.009E+0,7.636E-8
3.312E+1,1.994E+0,8.270E-8
3.332E+1,2.017E+0,8.019E-8
3.352E+1,2.027E+0,8.170E-8
3.372E+1,1.992E+0,8.759E-8
3.392E+1,2.027E+0,8.759E-8
3.412E+1,2.010E+0,8.598E-8
3.432E+1,1.994E+0,8.525E-8
3.452E+1,2.015E+0,8.434E-8
3.472E+1,2.018E+0,8.812E-8
3.492E+1,2.013E+0,8.775E-8
3.512E+1,2.006E+0,8.669E-8
3.532E+1,2.001E+0,8.565E-8
3.552E+1,2.008E+0,8.837E-8
3.572E+1,2.026E+0,8.574E-8
3.592E+1,1.999E+0,8.280E-8
3.612E+1,2.006E+0,8.162E-8
3.632E+1,2.010E+0,7.980E-8
3.652E+1,2.011E+0,8.346E-8
3.672E+1,1.990E+0,7.798E-8
3.692E+1,2.011E+0,7.557E-8
3.712E+1,2.012E+0,7.999E-8
3.732E+1,2.007E+0,7.380E-8
3.752E+1,2.003E+0,7.691E-8
3.772E+1,1.998E+0,7.112E-8
3.792E+1,1.991E+0,7.433E-8
3.812E+1,2.002E+0,7.173E-8
3.832E+1,2.023E+0,7.133E-8
3.852E+1,1.987E+0,7.163E-8
