20,1.012,1.317E-07
20.19,1.029,1.354E-07
20.39,1.038,1.439E-07
20.59,1.027,1.423E-07
20.79,1.017,1.429E-07
20.99,1.045,1.55E-07
21.19,1.017,1.501E-07
21.39,1.042,1.644E-07
21.59,1.01,1.554E-07
21.79,1.031,1.651E-07
21.99,1.029,1.786E-07
22.19,1.022,1.696E-07
22.39,1.02,1.768E-07
22.59,1.023,1.797E-07
22.79,1.021,1.876E-07
22.99,1.011,1.802E-07
23.19,1.009,1.944E-07
23.39,1.037,2.051E-07
23.59,1.01,1.958E-07
23.79,1.026,2.129E-07
23.99,1.008,1.997E-07
24.19,1.035,2.091E-07
24.39,1.018,1.966E-07
24.59,1.011,1.988E-07
24.79,1.015,2.036E-07
24.98,1.019,2.021E-07
25.19,1.022,2.021E-07
25.39,1.026,1.9E-07
25.59,1.023,1.883E-07
25.79,1.006,1.868E-07
25.99,1.024,1.865E-07
26.19,1.017,1.755E-07
26.39,1.02,1.882E-07
26.59,1.007,1.754E-07
26.79,1.026,1.709E-07
26.99,1.017,1.933E-07
27.19,1.011,1.901E-07
27.39,1.015,2.041E-07
27.59,1.018,2.085E-07
27.79,1.02,2.211E-07
27.99,1.014,2.279E-07
28.19,1.003,2.499E-07
28.39,1.022,2.668E-07
28.59,1.017,2.712E-07
28.79,1.01,3.033E-07
28.99,1.015,3.011E-07
29.19,1.024,3.328E-07
29.39,1.008,3.477E-07
29.59,1.01,3.553E-07
29.79,1.014,3.662E-07
29.99,1.015,3.538E-07
30.19,1.014,3.414E-07
30.39,1.019,3.456E-07
30.59,1.021,3.469E-07
30.79,1.007,3.382E-07
30.99,1.01,4.201E-07
31.19,1.021,3.603E-07
31.39,1.007,3.335E-07
31.59,1.012,2.997E-07
31.79,1.02,3.274E-07
31.99,1.009,3.092E-07
32.19,1.007,3.144E-07
32.39,1.01,3.194E-07
32.59,1.013,3.175E-07
32.79,1.016,3.114E-07
32.99,1.015,3.228E-07
33.19,1.002,3.151E-07
33.39,1.008,3.402E-07
33.59,1.02,3.108E-07
33.79,0.9992,3.341E-07
33.99,1.017,3.135E-07
34.19,1.011,3.234E-07
34.39,1.001,3.371E-07
34.59,1.008,3.122E-07
34.79,1.01,3.511E-07
34.99,1.009,3.202E-07
35.19,1.007,3.591E-07
35.39,1.009,3.348E-07
35.59,1.015,3.59E-07
35.79,1.008,3.406E-07
35.99,0.9997,3.544E-07
36.19,1.018,3.65E-07
36.39,0.9972,3.501E-07
36.59,1.012,3.653E-07
36.79,1.011,3.742E-07
36.99,1.001,3.684E-07
37.19,1.004,3.687E-07
37.39,1.006,3.827E-07
37.59,1.007,3.828E-07
37.79,1.009,3.985E-07
37.99,1.012,4.156E-07
38.19,1.003,4.077E-07
38.39,0.9976,4.03E-07
38.59,1.016,4.109E-07
38.79,0.9942,3.963E-07
38.99,1.014,4.08E-07
39.19,1,4.066E-07
39.39,0.9982,3.838E-07
39.59,1.005,3.954E-07
39.79,1.006,3.935E-07
39.99,1.003,3.977E-07
40.17,0.9969,4.02E-07
40.37,0.9965,4.078E-07
40.57,1.003,4.254E-07
40.76,1.005,4.292E-07
40.96,0.9891,4.392E-07
41.17,1.006,4.556E-07
41.37,0.9902,4.373E-07
41.57,1.007,4.478E-07
41.76,0.9937,4.393E-07
41.97,0.9932,4.198E-07
42.16,0.9989,4.307E-07
42.37,0.9977,4.384E-07
42.56,0.9968,4.214E-07
42.77,0.9954,4.296E-07
42.96,1.001,4.233E-07
43.17,1.004,4.24E-07
43.37,0.9911,4.094E-07
43.56,0.9978,4.216E-07
43.77,0.9988,4.078E-07
43.97,0.9983,4.141E-07
44.17,0.9907,3.96E-07
44.37,1.002,4.088E-07
44.56,1.001,4.2E-07
44.76,0.9971,3.891E-07
44.96,0.9966,4.093E-07
45.16,0.9969,3.879E-07
45.36,0.9945,4.072E-07
45.57,0.9905,3.857E-07
45.77,0.9984,4.025E-07
45.97,1.001,3.958E-07
46.17,0.9879,3.863E-07
46.36,1.002,4.101E-07
46.57,0.9921,3.949E-07
46.77,0.992,3.83E-07
46.96,0.9986,4.061E-07
47.17,0.9982,3.943E-07
47.36,0.9938,3.928E-07
47.57,0.9955,4.002E-07
47.76,0.9902,4.035E-07
47.97,0.991,3.939E-07
48.17,0.9932,4.027E-07
48.37,1.001,4.085E-07
48.57,0.9887,4.025E-07
48.77,1.001,4.219E-07
48.97,0.9832,4.068E-07
49.17,0.9992,4.199E-07
49.37,0.9969,4.197E-07
49.57,0.9933,4.059E-07
49.77,0.9952,4.145E-07
49.97,0.9968,4.207E-07
50.17,0.9986,4.216E-07
50.37,1.001,4.343E-07
50.57,0.9976,4.241E-07
50.77,0.9872,4.214E-07
50.97,0.9931,4.267E-07
51.17,0.9895,4.208E-07
51.37,0.9946,4.298E-07
51.57,0.99,4.261E-07
51.77,0.9951,4.384E-07
51.97,0.9934,4.31E-07
52.17,0.9896,4.311E-07
52.37,0.9898,4.317E-07
52.57,0.993,4.412E-07
52.77,0.9933,4.355E-07
52.98,0.9914,4.288E-07
53.16,0.986,4.202E-07
53.37,0.9896,4.257E-07
53.58,0.9949,4.326E-07
53.76,0.9848,4.13E-07
53.96,0.9941,4.294E-07
54.17,0.9906,4.222E-07
54.38,0.9842,4.128E-07
54.58,0.9889,4.204E-07
54.78,0.9903,4.221E-07
54.98,0.9892,4.165E-07
55.17,0.9875,4.166E-07
55.37,0.9882,4.123E-07
55.58,0.9923,4.178E-07
55.77,0.9902,4.19E-07
55.97,0.9808,4.116E-07
56.16,0.9933,4.282E-07
56.37,0.9806,4.098E-07
56.57,0.9927,4.247E-07
56.76,0.9844,4.25E-07
56.97,0.9823,4.137E-07
57.17,0.984,4.254E-07
57.37,0.9848,4.275E-07
57.57,0.9842,4.253E-07
57.77,0.9844,4.276E-07
57.97,0.9865,4.364E-07
58.18,0.9875,4.302E-07
58.36,0.9764,4.293E-07
58.57,0.9855,4.364E-07
58.78,0.9803,4.297E-07
58.97,0.9855,4.393E-07
59.16,0.9746,4.32E-07
59.36,0.9823,4.427E-07
59.56,0.9833,4.424E-07
59.77,0.9804,4.424E-07
59.97,0.9789,4.424E-07
60.17,0.978,4.425E-07
60.37,0.976,4.669E-07
60.57,0.974,4.61E-07
60.77,0.981,4.731E-07
60.97,0.9766,4.676E-07
61.17,0.9698,4.711E-07
61.37,0.9772,4.891E-07
61.57,0.9721,4.791E-07
61.77,0.967,4.777E-07
61.97,0.9732,4.977E-07
62.17,0.9699,4.819E-07
62.37,0.9676,5.027E-07
62.58,0.967,4.861E-07
62.77,0.9649,5.064E-07
62.97,0.961,4.904E-07
63.16,0.9665,5.067E-07
63.36,0.9663,5.11E-07
63.57,0.9607,4.9E-07
63.77,0.9686,5.083E-07
63.96,0.9558,5.037E-07
64.14,0.963,5.081E-07
64.35,0.9621,5.058E-07
64.57,0.9548,4.91E-07
64.78,0.96,4.989E-07
64.98,0.9587,5.021E-07
65.14,0.957,5.014E-07
65.37,0.9666,5.135E-07
65.57,0.9672,5.092E-07
65.77,0.9708,5.027E-07
65.99,0.9869,5.143E-07
66.21,0.981,5.094E-07
66.39,0.9977,5.318E-07
66.59,1.006,5.293E-07
66.8,1.013,5.359E-07
66.98,1.019,5.544E-07
67.18,1.021,5.56E-07
67.37,1.028,5.607E-07
67.57,1.03,5.717E-07
67.78,1.03,5.677E-07
67.98,1.028,5.704E-07
68.17,1.028,6.012E-07
68.37,1.022,6.313E-07
68.57,1.016,6.356E-07
68.77,1.016,6.297E-07
68.97,1.014,5.987E-07
69.17,1.019,6.053E-07
69.36,1.008,5.914E-07
69.54,1.01,5.97E-07
69.77,1.007,5.901E-07
69.96,1.007,5.823E-07
70.15,0.999,5.751E-07
70.36,0.997,5.685E-07
70.56,0.997,5.766E-07
70.76,0.9896,5.665E-07
70.96,0.9847,5.605E-07
71.16,0.9914,5.712E-07
71.36,0.98,5.601E-07
71.56,0.9882,5.816E-07
71.77,0.9852,6.039E-07
71.96,0.9824,5.797E-07
72.17,0.9853,5.844E-07
72.37,0.9884,6.237E-07
72.58,0.9922,5.914E-07
72.78,0.9973,6.361E-07
72.99,1.005,6.4E-07
73.2,1.01,6.263E-07
73.39,1.012,6.652E-07
73.59,1.029,6.716E-07
73.8,1.023,6.5E-07
74,1.04,6.883E-07
74.2,1.037,6.91E-07
74.38,1.041,6.954E-07
74.59,1.049,6.938E-07
74.79,1.049,6.943E-07
74.99,1.049,6.956E-07
75.19,1.05,6.96E-07
75.38,1.051,6.959E-07
75.59,1.054,6.966E-07
75.79,1.056,7.053E-07
75.99,1.047,7.341E-07
76.19,1.056,7.936E-07
76.38,1.048,7.555E-07
76.58,1.056,7.74E-07
76.78,1.048,7.648E-07
76.98,1.048,7.528E-07
77.18,1.049,7.558E-07
77.38,1.049,7.65E-07
77.58,1.047,7.648E-07
77.78,1.046,7.706E-07
77.98,1.048,7.848E-07
78.18,1.048,7.574E-07
78.38,1.039,7.639E-07
78.58,1.044,7.744E-07
78.78,1.041,7.497E-07
78.98,1.043,7.542E-07
79.18,1.036,7.585E-07
79.38,1.041,7.608E-07
79.58,1.041,7.598E-07
79.78,1.038,7.582E-07
79.98,1.037,7.587E-07
80.18,1.035,7.759E-07
80.38,1.033,7.786E-07
80.58,1.032,7.774E-07
80.78,1.037,7.792E-07
80.98,1.034,7.849E-07
81.18,1.03,7.828E-07
81.38,1.035,8.158E-07
81.58,1.032,7.811E-07
81.78,1.028,7.876E-07
81.98,1.032,8.181E-07
82.18,1.033,7.879E-07
82.38,1.03,8.213E-07
82.58,1.03,7.884E-07
82.78,1.027,8.219E-07
82.98,1.027,7.909E-07
83.18,1.031,8.21E-07
83.38,1.03,8.28E-07
83.58,1.023,7.906E-07
83.78,1.032,8.249E-07
83.98,1.023,8.247E-07
84.18,1.027,8.293E-07
84.37,1.029,8.286E-07
84.58,1.025,8.198E-07
84.78,1.024,8.24E-07
84.98,1.025,8.288E-07
85.18,1.026,8.325E-07
85.38,1.026,8.423E-07
85.58,1.022,8.329E-07
85.78,1.022,8.315E-07
85.98,1.028,8.373E-07
86.18,1.019,8.355E-07
86.38,1.027,8.673E-07
86.58,1.019,8.389E-07
86.78,1.024,8.435E-07
86.98,1.025,8.741E-07
87.18,1.023,8.426E-07
87.38,1.021,8.715E-07
87.58,1.022,8.528E-07
87.78,1.021,8.804E-07
87.98,1.019,8.507E-07
88.18,1.019,8.811E-07
88.38,1.024,8.769E-07
88.58,1.019,8.673E-07
88.78,1.023,8.871E-07
88.98,1.018,8.908E-07
89.18,1.024,8.941E-07
89.38,1.019,8.827E-07
89.58,1.017,8.749E-07
89.78,1.019,8.982E-07
89.98,1.02,9.002E-07
90.17,1.02,9.019E-07
90.37,1.021,9.205E-07
90.57,1.021,9.211E-07
90.77,1.016,9.086E-07
90.98,1.019,9.076E-07
91.19,1.02,9.167E-07
91.37,1.018,9.173E-07
91.57,1.017,9.416E-07
91.79,1.021,9.198E-07
91.97,1.018,9.395E-07
92.18,1.016,9.296E-07
92.37,1.018,9.276E-07
92.58,1.017,9.541E-07
92.77,1.02,9.515E-07
92.99,1.017,9.404E-07
93.17,1.015,9.612E-07
93.38,1.017,9.331E-07
93.58,1.019,9.664E-07
93.78,1.012,9.612E-07
93.97,1.02,9.712E-07
94.17,1.018,9.578E-07
94.38,1.013,9.484E-07
94.58,1.016,9.726E-07
94.78,1.017,9.731E-07
94.98,1.016,9.742E-07
95.19,1.015,9.757E-07
95.38,1.016,9.774E-07
95.57,1.018,9.981E-07
95.76,1.015,9.968E-07
95.97,1.011,9.838E-07
96.19,1.021,9.94E-07
96.38,1.013,9.922E-07
96.56,1.015,1.023E-06
96.79,1.016,9.971E-07
96.98,1.014,9.999E-07
97.18,1.011,1.028E-06
97.38,1.018,1.009E-06
97.58,1.011,1.032E-06
97.78,1.017,1.013E-06
97.98,1.016,1.038E-06
98.17,1.013,1.046E-06
98.38,1.014,1.019E-06
98.58,1.016,1.047E-06
98.78,1.008,1.049E-06
98.98,1.017,1.05E-06
99.18,1.012,1.031E-06
99.38,1.015,1.06E-06
99.58,1.016,1.061E-06
99.78,1.014,1.062E-06
99.98,1.013,1.064E-06
100.2,1.012,1.068E-06
100.4,1.011,1.068E-06
100.6,1.011,1.069E-06
100.8,1.015,1.093E-06
101,1.012,1.085E-06
101.2,1.016,1.075E-06
101.4,1.012,1.087E-06
101.6,1.012,1.101E-06
101.8,1.013,1.088E-06
102,1.011,1.093E-06
102.2,1.013,1.116E-06
102.4,1.014,1.096E-06
102.6,1.011,1.119E-06
102.8,1.011,1.099E-06
103,1.014,1.122E-06
103.2,1.012,1.123E-06
103.4,1.013,1.116E-06
103.6,1.012,1.126E-06
